frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
3058,2405.0,[1002.9627004501738 1432.713350815408 1660.3122147958195 1972.9367400917],[1290.9715576171875 1787.22802734375 1421.959716796875 1869.7401123046875],0.4219120740890503,0,0
3059,2405.0,[996.7384810165322 1436.6639138972737 1657.2079358823544 1979.0386889786146],[1283.913330078125 1784.91650390625 1422.39013671875 1877.051513671875],0.5164668560028076,0,0
3062,2405.0,[992.1548522793121 1441.7118205363688 1655.9060822098343 1988.6739670918612],[1274.118408203125 1799.4027099609375 1419.9677734375 1887.2808837890625],0.2905113399028778,0,0
3063,2405.0,[997.4121367769986 1443.5936634903715 1663.9827122488978 1991.146783581919],[1290.1392822265625 1803.6005859375 1424.299560546875 1892.051513671875],0.32220953702926636,0,0
3064,2405.0,[999.0490469377723 1445.8451885418535 1668.6802435255422 1992.8753435685203],[1292.012939453125 1812.36474609375 1421.1395263671875 1891.9573974609375],0.313080757856369,0,0
3068,2405.0,[995.1112622170448 1452.987825460528 1665.168679212246 2006.764190191944],[1261.1495361328125 1822.9896240234375 1401.9400634765625 1898.7755126953125],0.35141822695732117,0,0
3069,2405.0,[986.4222279380037 1454.1244325077378 1663.8078898861063 2010.2852388830865],[1278.67138671875 1824.762939453125 1403.0263671875 1897.61083984375],0.33833178877830505,0,0
3070,2405.0,[986.5210962181716 1455.7055388397237 1668.6142822910394 2012.0532083583591],[1264.5802001953125 1821.6273193359375 1401.44677734375 1904.3572998046875],0.5606245398521423,0,0
3071,2405.0,[986.8796032823639 1458.6059225493207 1670.7604691110382 2016.1873672490258],[1251.140625 1825.1722412109375 1400.99658203125 1904.6129150390625],0.4495939314365387,0,0
3072,2405.0,[983.9195337537409 1460.0634360242395 1666.2284004698759 2016.5243815049182],[1282.4586181640625 1826.232421875 1399.62744140625 1905.708251953125],0.42435306310653687,0,0
3073,2405.0,[982.844496474712 1460.9319392016198 1663.1481255341791 2016.8502441396288],[1282.565673828125 1826.43603515625 1399.9208984375 1905.639404296875],0.4256378710269928,0,0
3074,2405.0,[980.3299284008497 1465.1000595025757 1658.2262813269351 2021.031310986651],[1294.6328125 1831.03125 1398.663330078125 1912.32568359375],0.43664148449897766,0,0
3075,2405.0,[980.8860605386253 1469.3828859101254 1658.315825380625 2027.641675359076],[1236.8680419921875 1834.576171875 1403.4556884765625 1920.25927734375],0.5099136233329773,0,0
3076,2405.0,[975.7877283053513 1473.1185821643876 1654.0980393888026 2032.4367080055877],[1224.1781005859375 1833.718505859375 1395.702880859375 1919.3994140625],0.4755958020687103,0,0
3077,2405.0,[976.5601332194847 1476.4169507725926 1654.0830998065212 2037.7080111143384],[1244.55712890625 1845.414306640625 1398.619873046875 1930.29736328125],0.4474947154521942,0,0
3078,2405.0,[974.1493904274537 1479.3957462068006 1651.7824228767174 2042.0692872564296],[1210.437255859375 1848.6763916015625 1397.07470703125 1937.0943603515625],0.5518676042556763,0,0
3079,2405.0,[972.8161417250903 1480.2071690197054 1650.5505884474856 2043.8914163435343],[1210.37255859375 1848.708251953125 1396.98193359375 1937.0244140625],0.551108717918396,0,0
3080,2405.0,[972.0801297612331 1481.9830795376715 1655.5377731116907 2046.8123752485444],[1199.7774658203125 1852.09130859375 1393.6932373046875 1940.34814453125],0.6029043793678284,0,0
3081,2405.0,[967.4971058226063 1485.1426985464896 1653.1139378559612 2049.8983349603704],[1202.34619140625 1854.5906982421875 1394.618896484375 1941.504638671875],0.5952683091163635,0,0
3082,2405.0,[965.3736326119068 1489.491841254915 1651.180004101197 2055.2702428341076],[1202.3212890625 1860.73193359375 1395.111083984375 1945.98095703125],0.5773131847381592,0,0
3083,2405.0,[963.764047446172 1491.8913264038672 1651.8009489042452 2058.621840011737],[1204.742431640625 1865.97216796875 1393.81787109375 1949.161376953125],0.5957227349281311,0,0
3084,2405.0,[961.8542368646188 1495.5282904533062 1655.3942608365576 2062.0619766552186],[1194.773193359375 1870.34130859375 1389.59912109375 1951.236572265625],0.5636252164840698,0,0
3085,2405.0,[960.3011278270478 1496.8359848622936 1657.8166565984038 2063.2309326590134],[1195.096923828125 1870.418701171875 1389.455322265625 1951.169677734375],0.5626384019851685,0,0
3086,2405.0,[957.1224411319188 1499.638867798691 1657.8155542397074 2066.997422622446],[1202.01220703125 1871.63427734375 1389.73291015625 1955.402587890625],0.6141877174377441,0,0
3087,2405.0,[952.6392257267071 1500.815420286057 1651.8373817755873 2069.1047027355103],[1198.3184814453125 1870.9873046875 1387.435791015625 1959.101318359375],0.6151368618011475,0,0
3088,2405.0,[948.4982159421725 1501.8473458648223 1649.7686677957768 2069.936096641327],[1184.35888671875 1872.238037109375 1384.300537109375 1963.868408203125],0.68180251121521,0,0
3089,2405.0,[946.6415663814402 1503.7788923271225 1645.234388592583 2074.074175824356],[1173.302978515625 1871.22705078125 1383.322021484375 1966.22802734375],0.6511172652244568,0,0
3090,2405.0,[944.3226187198227 1506.9271690584296 1639.5674615439818 2079.4367074144197],[1179.005126953125 1873.744140625 1377.8060302734375 1969.14453125],0.6628514528274536,0,0
3091,2405.0,[944.3233297627207 1507.54861350086 1637.4376650497798 2081.741438983226],[1178.84326171875 1873.829345703125 1378.0543212890625 1969.26171875],0.6636542081832886,0,0
3092,2405.0,[949.0064330349769 1509.041352053143 1642.202272740887 2084.3131369439243],[1177.8555908203125 1879.225830078125 1379.506591796875 1972.84765625],0.6687116622924805,0,0
3093,2405.0,[949.7259393228638 1512.1076571715616 1643.5962272701172 2088.4158402925577],[1167.86865234375 1881.91943359375 1382.366455078125 1982.86572265625],0.6598297357559204,0,0
3094,2405.0,[950.0972522148838 1515.3952944007492 1642.8585182255908 2092.417637163738],[1169.3487548828125 1888.613525390625 1385.305908203125 1989.9774169921875],0.6523662209510803,0,0
3095,2405.0,[945.4421720227599 1517.9908920815585 1633.554614105363 2095.5141499390897],[1175.1572265625 1891.3251953125 1384.018310546875 1993.506103515625],0.6738090515136719,0,0
3096,2405.0,[946.007119348114 1521.9390330958058 1633.4612707668139 2101.1139684124623],[1163.46826171875 1895.924072265625 1379.0533447265625 1995.840576171875],0.654593288898468,0,0
3097,2405.0,[946.3467170622567 1522.927542808816 1633.131353609082 2103.3255388782286],[1163.3206787109375 1895.982421875 1378.8856201171875 1995.8089599609375],0.6532859206199646,0,0
3098,2405.0,[945.3536654390606 1521.137683533863 1632.0530582929464 2104.6565308989525],[1158.533447265625 1901.81201171875 1377.37451171875 1999.928955078125],0.6516491174697876,0,0
3099,2405.0,[946.5238022080066 1523.1566910770468 1635.7398676652992 2108.1260867317405],[1161.2138671875 1905.9580078125 1374.637939453125 2005.3154296875],0.6584528684616089,0,0
3100,2405.0,[940.928265788653 1525.6657681111883 1628.4444273190925 2110.347950166337],[1158.99072265625 1911.47021484375 1370.3800048828125 2005.9171142578125],0.6614685654640198,0,0
3101,2405.0,[946.0116475764291 1528.5070907626964 1635.3714381926986 2113.3155185142455],[1154.2254638671875 1915.850830078125 1372.05615234375 2009.0482177734375],0.6577924489974976,0,0
3102,2405.0,[941.4900222356378 1532.645701334984 1631.0491050778642 2116.9648012087437],[1161.0638427734375 1916.451416015625 1370.8775634765625 2015.507080078125],0.6838023066520691,0,0
3103,2405.0,[939.4838716609303 1534.155709665317 1629.4370842939597 2118.1934450892495],[1160.98681640625 1916.3126220703125 1370.9234619140625 2015.6180419921875],0.6838361024856567,0,0
3104,2405.0,[940.6564271459345 1540.3035964286046 1630.3220951407727 2123.3036484968234],[1158.4345703125 1918.751953125 1369.687744140625 2017.224609375],0.674278199672699,0,0
3105,2405.0,[938.5824070446429 1545.8126300573829 1629.922989529 2128.52007137348],[1149.8505859375 1920.3988037109375 1368.216796875 2017.1854248046875],0.6846135258674622,0,0
3106,2405.0,[930.4758225735117 1548.8492095792683 1625.4627447531884 2132.08634684569],[1147.8731689453125 1924.6688232421875 1369.3839111328125 2022.8939208984375],0.6791439652442932,0,0
3107,2405.0,[924.1371013591672 1551.8758500471104 1625.7572657323742 2136.032808867475],[1148.3082275390625 1926.3870849609375 1363.6922607421875 2029.2564697265625],0.6888902187347412,0,0
3108,2405.0,[917.0982269333222 1553.0730858426045 1625.0924703538185 2138.2974958485497],[1146.40869140625 1923.2164306640625 1364.958984375 2029.3970947265625],0.6879910230636597,0,0
3109,2405.0,[913.8949550995355 1553.2667534384332 1625.7842191056468 2139.2173072592063],[1146.4296875 1923.2083740234375 1364.83984375 2029.3736572265625],0.6879556179046631,0,0
3110,2405.0,[914.0539868514311 1557.7459608195888 1624.271883446836 2143.088017479683],[1145.299072265625 1928.4052734375 1353.88037109375 2033.8037109375],0.6890402436256409,0,0
3111,2405.0,[912.115693153912 1559.8731288430542 1618.8266811104163 2145.430053188399],[1147.820068359375 1932.503173828125 1353.964599609375 2036.75537109375],0.674071192741394,0,0
3112,2405.0,[910.7361405660711 1563.9490084645943 1612.765452063263 2147.862570867326],[1145.7061767578125 1938.408203125 1352.6324462890625 2041.97412109375],0.679452121257782,0,0
3113,2405.0,[910.3121285138103 1564.8672861903465 1610.6866186499392 2147.514515098047],[1143.537353515625 1944.52734375 1355.3564453125 2043.3431396484375],0.6762785911560059,0,0
3114,2405.0,[908.8961893402368 1567.3918470990156 1612.720867338163 2147.767002081714],[1143.303955078125 1946.79248046875 1357.607666015625 2049.453857421875],0.6826656460762024,0,0
3115,2405.0,[907.8551119725967 1568.6575913832135 1614.0306572100098 2147.3644655127805],[1143.0882568359375 1946.991943359375 1357.4970703125 2049.47021484375],0.6836819052696228,0,0
3116,2405.0,[908.3549217756763 1570.7486820548884 1616.0291397180808 2149.0960378681802],[1141.7183837890625 1954.83935546875 1354.0692138671875 2053.314453125],0.6826410889625549,0,0
3117,2405.0,[901.4107072815568 1573.3099195755494 1612.1662465027566 2149.401810014386],[1135.45703125 1961.838623046875 1349.64013671875 2056.659423828125],0.6740056276321411,0,0
3118,2405.0,[899.9242754468053 1576.297618889311 1608.87417802595 2149.5937827188955],[1139.181396484375 1964.013427734375 1347.8955078125 2059.810546875],0.6884986758232117,0,0
3119,2405.0,[898.838882831701 1580.45084121769 1614.8877854559855 2149.8736974614776],[1136.9739990234375 1965.106201171875 1345.775390625 2061.788818359375],0.6912861466407776,0,0
3120,2405.0,[895.1578008072702 1582.1385399558737 1614.2762075297342 2148.8651081685375],[1133.240478515625 1967.5341796875 1346.7564697265625 2066.548828125],0.6915154457092285,0,0
3121,2405.0,[893.440000098062 1583.2067660234384 1614.7306203733758 2148.0037994753484],[1133.1500244140625 1967.6180419921875 1346.744140625 2066.58544921875],0.691612720489502,0,0
3122,2405.0,[889.711095974206 1582.522152527782 1609.9335950373923 2147.6111638509337],[1128.02392578125 1972.7742919921875 1347.2978515625 2073.92333984375],0.6982137560844421,0,0
3123,2405.0,[885.2174549702679 1587.4680952474434 1609.537344506148 2149.579765374282],[1127.7747802734375 1973.9271240234375 1346.344482421875 2080.232421875],0.7225250601768494,0,0
3124,2405.0,[883.8426214633517 1590.7088479229724 1608.7412900592458 2150.585157832666],[1124.921875 1979.0013427734375 1345.7236328125 2085.52490234375],0.7088416218757629,0,0
3125,2405.0,[884.7474539483724 1592.675509246432 1605.8257940687336 2150.291240180267],[1118.51708984375 1984.48828125 1344.398681640625 2090.14306640625],0.6790157556533813,0,0
3126,2405.0,[886.4344374929176 1593.7530624844342 1606.3939223570458 2148.053747973411],[1120.369873046875 1985.5616455078125 1343.323486328125 2093.174560546875],0.6715448498725891,0,0
3127,2405.0,[887.1620637674287 1594.6579232082167 1606.404733730441 2146.54211059606],[1120.318115234375 1985.6297607421875 1343.1097412109375 2093.171875],0.6720696687698364,0,0
3128,2405.0,[884.5287414516187 1596.593961766227 1603.2152788695307 2145.536441591896],[1119.720703125 1990.154296875 1341.825439453125 2093.2734375],0.6614707708358765,0,0
3129,2405.0,[886.3965701292266 1600.949807224113 1609.0528480323967 2146.5201830786395],[1119.85009765625 1997.2781982421875 1339.133056640625 2099.47314453125],0.6821659207344055,0,0
3130,2405.0,[883.7183457702492 1604.352120220965 1609.9138059388945 2149.004293790839],[1119.9970703125 2001.03466796875 1335.826416015625 2104.093017578125],0.6969593167304993,0,0
3131,2405.0,[878.7829875984776 1606.8031376155766 1611.8111559577146 2150.468338062026],[1117.08447265625 2006.764892578125 1334.161865234375 2108.2763671875],0.68961101770401,0,0
3132,2405.0,[875.8191094164176 1608.5102121093337 1613.5322734966044 2148.5678945359414],[1117.1558837890625 2011.270263671875 1329.152099609375 2112.14013671875],0.7067582011222839,0,0
3133,2405.0,[872.9779649017241 1609.6606030952871 1614.1759225184842 2147.126356216991],[1117.080810546875 2011.30078125 1329.61962890625 2112.268798828125],0.7066787481307983,0,0
3134,2405.0,[870.3679095088509 1612.4663509979548 1610.846980272363 2147.457403992792],[1113.77783203125 2010.9488525390625 1327.888916015625 2112.93701171875],0.6988051533699036,0,0
3135,2405.0,[869.414246256956 1615.7482684062538 1609.2731099433497 2147.8861138258317],[1111.92138671875 2014.3868408203125 1330.20849609375 2114.63427734375],0.6978060007095337,0,0
3136,2405.0,[865.7177265913322 1619.601682691248 1602.5173505282503 2148.2197256068603],[1114.7274169921875 2018.921630859375 1331.460205078125 2121.74560546875],0.7005572319030762,0,0
3137,2405.0,[865.5711052665107 1623.9522841949895 1607.0580260324673 2151.2781217834095],[1105.9853515625 2020.093017578125 1327.253662109375 2127.47802734375],0.7034790515899658,0,0
3138,2405.0,[867.0140543709318 1628.1171571753011 1612.0522242078937 2152.931973051924],[1102.63671875 2025.21533203125 1332.30224609375 2135.34033203125],0.6767292022705078,0,0
3139,2405.0,[866.8556113295259 1630.0935026059033 1614.6245907191046 2153.097663410281],[1102.7059326171875 2025.1622314453125 1332.381103515625 2135.362060546875],0.6768591403961182,0,0
3140,2405.0,[865.8208111146239 1633.258430166382 1615.0093371590544 2154.516289321309],[1103.174560546875 2025.656982421875 1331.41357421875 2136.15966796875],0.6848764419555664,0,0
3141,2405.0,[862.5149114099095 1636.5435121975024 1609.1517515741707 2155.12786727723],[1096.3486328125 2026.7120361328125 1328.788818359375 2140.794921875],0.7332279086112976,0,0
3142,2405.0,[864.9064843258989 1639.269818185545 1613.6537824272782 2154.9967239886982],[1095.5125732421875 2043.461669921875 1327.73681640625 2146.570068359375],0.711362361907959,0,0
3143,2405.0,[862.6260469588602 1642.9427552242682 1610.417239547411 2154.6636617626905],[1099.3450927734375 2045.9296875 1325.0994873046875 2148.914794921875],0.7170449495315552,0,0
3144,2405.0,[863.9806838665215 1647.6918068637308 1615.7815578000557 2155.299696360832],[1097.568115234375 2047.9881591796875 1323.521728515625 2151.17236328125],0.7036306262016296,0,0
3145,2405.0,[863.7689579862443 1650.2453139859356 1618.431858833112 2154.900107791089],[1097.5638427734375 2047.9918212890625 1323.5302734375 2151.09912109375],0.7036968469619751,0,0
3180,2694.0,[865.4228750943835 1429.100588164502 1522.776876827365 1894.984732687798],[1106.37939453125 1706.630126953125 1251.7655029296875 1796.025146484375],0.3586702048778534,0,0
3181,2694.0,[863.1579542450555 1429.968863198302 1521.859780310836 1896.35882827939],[1106.3382568359375 1706.584716796875 1251.802490234375 1796.060302734375],0.3594418466091156,0,0
3188,2344.0,[1061.252688146924 1006.7791030150838 1576.9656138431874 1486.6279369235822],[1233.5079345703125 1308.468994140625 1342.5377197265625 1376.2724609375],0.2527860701084137,0,0
3189,2804.0,[122.6158462417931 676.6572183918786 446.5312649486582 930.9600068821944],[230.95545959472656 735.2467041015625 330.67279052734375 808.9161376953125],0.27269503474235535,0,0
3203,2344.0,[1047.4081953718487 1023.0023308520902 1570.0503476535573 1519.6240562567311],[1234.0882568359375 1340.349365234375 1347.5477294921875 1412.400390625],0.28562846779823303,0,0
3206,2694.0,[813.257427149659 1484.9168220915265 1505.6288302191253 1994.818096838638],[1068.0970458984375 1788.539794921875 1211.25830078125 1858.61572265625],0.28560248017311096,0,0
3207,2344.0,[1046.8487982178183 1031.207263821989 1569.156267612114 1523.54007796554],[1227.482177734375 1350.097900390625 1359.867431640625 1416.872802734375],0.27350133657455444,CE51LYL,0.2847241025505934
3209,2344.0,[1044.4595325092127 1033.5725746680496 1565.6695479528335 1524.1939475933318],[1222.6588134765625 1353.5782470703125 1343.4932861328125 1418.05078125],0.3501507341861725,0,0
3210,2344.0,[1041.5926967668395 1034.2625281244166 1563.5051834417898 1523.881878511071],[1216.2958984375 1351.33056640625 1336.64111328125 1419.9072265625],0.3354162275791168,0,0
